channel_id,call_sign,display_name,city,state,source,site,site_id,match_method,confidence,reason
PlutoTVVidaReal.us,,Pluto TV Vida Real,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5df265697ec3510009df1ef0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVWestern.de,,Pluto TV Western,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#630dd3b2605f140007e002f5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVWesternSerien.de,,Pluto TV Western Serien,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#682453215c646751955e1204,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVWesterns.de,,Pluto TV Westerns,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5d4bdb635ce813b38639e6a3,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVWesterns.us,,Pluto TV Westerns,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#62bdacc96a3751000811842d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVWildWest.se,,Pluto TV Wild West,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#68c01732b3900870ec74766f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVWorstofBundy.de,,Pluto TV Worst of Bundy,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#69b968ca1c36025fd0a3d92d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVZombies.de,,Pluto TV Zombies,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#65786888b228b7000843ad9a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PodRadiopaPlutoTV.se,,PodRadio pa Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#67f79fdb3481170e68c0bc38,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PokerGo.us,,PokerGo,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5fc54366b04b2300072e31af,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Pop.uk,,Pop,,,i.mjh.nz/plex,i.mjh.nz,Plex/gb#64305451fc3be5947773c339-664e9f11e8824b0c34762789,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
PopUp.uk,,Pop Up,,,i.mjh.nz/plex,i.mjh.nz,Plex/gb#64305451fc3be5947773c339-665e48c419c3bb1f606d86ab,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Portlandia.us,,Portlandia,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#753bb09547f701d2e6d0f66bee0ee589,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
PowerNationTV.us,,PowerNation TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#ca25dfba8ba45a1bb277c8b0ca8f56c4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
ProntosocorroHistoriasDeEmergencia.us,,Pronto-socorro: Historias De Emergencia,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#61bb72a7bf8c520007a8fd27,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PursuitUP.us,,PursuitUP,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#330e3534b1614aad9cc2740c522a5b59,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
QVC.us,,QVC,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#015c83c4485a597d9e2132252e2a75ae,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
QVC2.us,,QVC2,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#9cb058af15a0fdacf5aa87b78b2e3d33,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
QelloConcertsbyStingray.ca,,Qello Concerts by Stingray,,,i.mjh.nz/plex,i.mjh.nz,Plex/ca#647f8d22a2fc3fadb4721685-5fe27da28c198b002d179199,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
QwestTV.fr,,Qwest TV,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-60b0f65c0c8ffb002c821a75,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
RACERInternational.pl,,RACER International,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-5f90ebc726350a002d40b136,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
RCNMas.co,,RCN Mas,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#6d63114f44f05a9cbba0ac0477ab1254,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
RacerSelect.us,,Racer Select,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#30459d2ebf175a8b8eac472b8750e07c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
RainbowRuby.us,,Rainbow Ruby,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#85f1333ff9065bf2923c8fa5eee50036,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
RakutenViki.us,,Rakuten Viki,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#c4bdfe6fd751590e9d096b5de264bba1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
RealAmericasVoice.us,,Real America's Voice,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/us#USBB1900002KF,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
RealMadridTV.es,,Real Madrid TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#63dac28760bc8f0008a7654b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
RealWild.uk,,Real Wild,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-63584a0cf8e2be1350f802a4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
RedBullTV.at,,Red Bull TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#c5e8a74546771de365652cd053f73351,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Reelz.us,,Reelz,,,tvguide.com,tvguide.com,9200011769,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
RetroCrush.us,,RetroCrush,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#72a54a3c7a3d5381a1baa223a5dc8d23,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
RevandRoll.us,,Rev and Roll,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#f1584888a8625b1abf77aecb4690abe0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Revry.us,,Revry,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#5199d161259a5f3c93c3c5d3532d3732,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
RevryLatinX.us,,Revry LatinX,,,i.mjh.nz/plex,i.mjh.nz,Plex/us#5e20b730f2f8d5003d739db7-68c87052da79d98d977dc90e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
RiffTrax.us,,RiffTrax,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#58d947b9e420d8656ee101ab,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
RugbyPassTV.uk,,RugbyPass TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#66f137cb483d460008ece053,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Rugrats.us,,Rugrats,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#610c09219fc0430007a3fce6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Runtime.us,,Runtime,,,i.mjh.nz/plex,i.mjh.nz,Plex/es#643054b1fc3be59477853717-66840253cd6f1d394094114f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
RuntimeEspanol.us,,Runtime Espanol,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#eaeb1f4ef8ed510e8bc2a3fd78510c30,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
RyanandFriends.us,,Ryan and Friends,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#d1bfe824cfee5369a493d7a8bbd96ec1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
SNLVault.us,,SNL Vault,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#9349c516ca6456b9b5ed7e20cb1c1384,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
SamsungWildlife.us,,Samsung Wildlife,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/us#USBA3000043LH,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
ScrippsNews.us,,Scripps News,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#d3f36d4a35fa5f40a24b96a51556b9b5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
SensingMurder.us,,Sensing Murder,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5e9ed47c26ebb000074af566,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
SeriesbyPlutoTV.de,,Series by Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#5f8ed2d1c34c2300073bf02c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ShemarooBollywood.us,,Shemaroo Bollywood,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62d1a58e520656fda09e609d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Showtime.us,,Showtime,,,tvguide.com,tvguide.com,9200016599,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
Showtime2.us,,Showtime 2,,,tvguide.com,tvguide.com,9200018178,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
ShowtimeExtreme.us,,Showtime Extreme,,,tvguide.com,tvguide.com,9200004879,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
ShowtimeFamilyZone.us,,Showtime Family Zone,,,tvguide.com,tvguide.com,9200000968,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
ShowtimeNext.us,,Showtime Next,,,tvguide.com,tvguide.com,9200016686,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
ShowtimeWomen.us,,Showtime Women,,,tvguide.com,tvguide.com,9200002975,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
SlopesTV.us,,Slopes TV,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-616df1be2cf008a748c8cb53,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
SmithsonianChannel.us,,Smithsonian Channel,,,tvguide.com,tvguide.com,9233002112,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
SmithsonianChannelPlutoTV.us,,Smithsonian Channel Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#63a084934734f30007457b2c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
SmithsonianChannelSelects.us,,Smithsonian Channel Selects,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#c1737248a0579987190aa79d4d87dab9,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
SoReal.us,,So... Real,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#b41118f76d1a5abcb701b9cc0a035c5b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
SonicTV.us,,Sonic TV,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62ba4aaff663580a7238f327,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
SonyCanalNovelas.us,,Sony Canal Novelas,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/us#USAJ3000002OC,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
SonyOneBlacklist.fr,,Sony One Blacklist,,,i.mjh.nz/plex,i.mjh.nz,Plex/fr#6430aa45fc3be5947780904e-69222c105cbe620c1f9b6bbf,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
SonyOneFavoris.fr,,Sony One Favoris,,,i.mjh.nz/plex,i.mjh.nz,Plex/fr#6430aa45fc3be5947780904e-692229df50fe592fd6d5b7e2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
SonyOneHitsAction.fr,,Sony One Hits Action,,,i.mjh.nz/plex,i.mjh.nz,Plex/fr#6430aa45fc3be5947780904e-692227f850fe592fd6d5b7e0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
SonyOneHitsComedie.fr,,Sony One Hits Comedie,,,i.mjh.nz/plex,i.mjh.nz,Plex/fr#6430aa45fc3be5947780904e-692228985cbe620c1f9b6bb9,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
SouthPark.us,,South Park,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#64edf6eaa7ec0d000812f58c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
SouthStation.in,,South Station,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/in#IN3800008CX,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
SparkTV.uk,,Spark TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#eb1dbd690001553eacdf32d7b155b933,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
SpikeOutdoors.us,,Spike Outdoors,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5c393cad2de254456f7ef8c2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
SpikePlutoTV.us,,Spike Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5812bcc8237a6ff45d16c407,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
SportsGrid.us,,SportsGrid,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#62f1cd0d4c395a2a8ab72cff688666a0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Stadium.us,,Stadium,,,i.mjh.nz/plex,i.mjh.nz,Plex/us#5e20b730f2f8d5003d739db7-5f6142d2fc6ce20041ec3c92,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StarTrek.us,,Star Trek,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5efbd39f8c4ce900075d7698,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Starz.us,,Starz,,,tvguide.com,tvguide.com,9233013809,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
StarzCinema.us,,Starz Cinema,,,tvguide.com,tvguide.com,9233008357,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
StarzComedy.us,,Starz Comedy,,,tvguide.com,tvguide.com,9233003558,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
StarzEdge.us,,Starz Edge,,,tvguide.com,tvguide.com,9233011247,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
StarzEncore.us,,Starz Encore,,,tvguide.com,tvguide.com,9200009649,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
StarzKidsFamily.us,,Starz Kids & Family,,,tvguide.com,tvguide.com,9200006977,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
StingrayClassicRock.ca,,Stingray Classic Rock,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-61aaa0cc784a2161d3caf7ff,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayClassica.ca,,Stingray Classica,,,i.mjh.nz/plex,i.mjh.nz,Plex/ca#647f8d22a2fc3fadb4721685-62d7f68fb19cbf65dc7bef7d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayDJAZZ.ca,,Stingray DJAZZ,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62fc0150c67d52bddf74cc89,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayEasyListening.ca,,Stingray Easy Listening,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62ee76b5271f393d2d9f709a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayFlashback70s.ca,,Stingray Flashback 70's,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62f15810a3ffe928ef806c75,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayGreatestHolidayHits.us,,Stingray Greatest Holiday Hits,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-61aa97d4113e1e5137fd5325,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayHitList.ca,,Stingray Hit List,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-61aaa014784a2161d3caf7fd,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayHotCountry.ca,,Stingray Hot Country,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-61aa9e73784a2161d3caf7f9,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayKaraoke.ca,,Stingray Karaoke,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-5fc705daa2236e002d69f108,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayNaturescape.ca,,Stingray Naturescape,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#d12329eda6e3dcc1f42ce2a350a4623d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
StingrayNothinBut90s.ca,,Stingray Nothin' But 90s,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62f13eeded056a1db9ef3d54,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayPopAdult.ca,,Stingray Pop Adult,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62ee7992271f393d2d9f709c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingraySmoothJazz.ca,,Stingray Smooth Jazz,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62ee784852f7d73061eec493,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingraySoulStorm.ca,,Stingray Soul Storm,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-61aaa17a784a2161d3caf801,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayTheSpa.ca,,Stingray The Spa,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62f11395586633e88e3a3274,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StingrayTodaysKPop.ca,,Stingray Today's K-Pop,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62ee6eae271f393d2d9f7096,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
StoriesbyAMC.us,,Stories by AMC,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#f6ddb474d9cd5ac88f5d1e85186b9cb9,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
StrongmanChampionsLeague.uk,,Strongman Champions League,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-644b13a3a1c0a5b2024c8403,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
SundanceTV.us,,Sundance TV,,,tvguide.com,tvguide.com,9233001687,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
SuperPop.us,,Super! Pop,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#6093f7b5bb49b90007cecaad,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
SuperSimpleSongs.us,,Super Simple Songs,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#9aff620ece2457a3a7572886ecae0495,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
SuperSpongeBob.us,,Super! SpongeBob,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#6093f9281db477000759fce0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
SuperiCarly.us,,Super! iCarly,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#609401db8cf51c00084b592e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Survivor.us,,Survivor,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#38f074c80d4c0a6208a8c50257f41d0f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
SwerveSports.us,,Swerve Sports,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#683df56f5195c2a60a3f5559,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
TED.us,,TED,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-62ab5aabbb869dd0df6a3487,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
TGJunior.us,,TG Junior,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-5f123330eca6a20040b328e8,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
TMZ.us,,TMZ,,,i.mjh.nz/plex,i.mjh.nz,Plex/us#5e20b730f2f8d5003d739db7-63e2ca44203bafbef831a152,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
TNAWrestlingChannel.pl,,TNA Wrestling Channel,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#6d8659091f745b8b864f438f06c56fae,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TODAYAllDay.us,,TODAY All Day,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#97a1c32a9f1057cf974a920a4279a801,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TOPBarca.pl,,TOP Barca,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#b3eb95a883bfcd7b458d9ec965cedb35,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TSNTheOcho.ca,,TSN The Ocho,,,i.mjh.nz/plex,i.mjh.nz,Plex/ca#647f8d22a2fc3fadb4721685-6685bf522deb7f424133b087,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
TV5MondeInfo.fr,,TV5Monde Info,,,i.mjh.nz/plex,i.mjh.nz,Plex/gb#64305451fc3be5947773c339-68a799722895f21006e758e4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
TVLand.us,,TV Land,,,tvguide.com,tvguide.com,9233005468,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
TVLandDrama.us,,TV Land Drama,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#df060784c402175739d219b5952838ca,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TVLandSitcoms.us,,TV Land Sitcoms,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e287c5c667c39fa5025b362a93ea09b1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Tastemade.us,,Tastemade,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e6416436e5d6510e9e22c23862deea23,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TastemadeBrasil.us,,Tastemade Brasil,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5fd1419a3b4f4b000773ba85,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
TastemadeTravel.us,,Tastemade Travel,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#95a0b94ff13a4dc14fea6e9eb47ecf09,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TastemadeenEspanol.us,,Tastemade en Espanol,,,i.mjh.nz/plex,i.mjh.nz,Plex/es#643054b1fc3be59477853717-65cd316a40ab06259e8168a0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
TeenMom.us,,Teen Mom,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#dfb455b2d34724456821fe18f2b6b284,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TeenNick.us,,TeenNick,,,tvguide.com,tvguide.com,9200006974,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
Telemundo.us,,Telemundo,,,tvguide.com,tvguide.com,9200011927,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
TelemundoAlDia.us,,Telemundo Al Dia,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#8e0bb4b7ca7c5ea1af52427462297f38,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TelemundoTelenovelasClasicas.us,,Telemundo Telenovelas Clasicas,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5cf96cc422df39f1a338d165,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Teletubbies.uk,,Teletubbies,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#a673e94f2e565b3ab01168183745a6c6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TennisChannel.us,,Tennis Channel,,,tvguide.com,tvguide.com,9200017917,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
TerraMaterWILD.de,,Terra Mater WILD,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#65b923f90cb1a100088a03ab,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
TheAddamsFamily.us,,The Addams Family,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5d81607ab737153ea3c1c80e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
TheAmazingRace.us,,The Amazing Race,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#1b4a3b14ce19baa18082c2cb7e0fb086,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TheAndyGriffithShow.us,,The Andy Griffith Show,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#60f75178e7f8aa0007e9c259,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
TheAsylum.us,,The Asylum,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#7e202ec14b17515a8e732f662aec155d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TheBobRossChannel.us,,The Bob Ross Channel,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#1d3f60995d80521882a379fc06e47679,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TheCarolBurnettShow.us,,The Carol Burnett Show,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e3cd976116d5578ab9be32baa738ade2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
TheChallenge.us,,The Challenge,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e64d0ca363b1e9e5475da2559a97f6b5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
